,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,greedy,unknoting_number,MaskablePPO,PPO
5084,-2,2,-1,-2,-2,1,1,-2,2,1,2,1,-1,-2,-2,1,2,-2,-1,2,2,2,6,6
5085,-2,2,-1,-2,-2,1,2,-2,2,-1,-2,1,1,-1,-2,2,2,-2,-2,1,3,3,7,9
5086,-2,2,-1,-2,-2,1,2,1,-2,-1,2,-2,-1,2,2,2,1,-2,-1,1,2,2,8,8
5087,-2,2,-1,-2,-2,1,2,1,2,-1,2,-1,-1,-2,-2,1,2,-1,1,-2,3,3,23,9
5088,-2,2,-1,-2,-2,2,-2,-1,2,-1,-2,-1,2,-2,-2,-2,2,1,1,1,2,2,6,2
5089,-2,2,-1,-2,-2,2,-1,-1,2,-1,2,-1,2,-1,-2,-1,1,-1,2,2,4,2,6,12
5090,-2,2,-1,-2,-2,2,-1,1,2,-2,-1,2,1,1,2,1,-1,-1,-2,1,2,2,8,6
5091,-2,2,-1,-2,-2,2,2,-1,2,2,-1,1,1,-2,-2,2,1,2,-1,2,3,3,11,9
5092,-2,2,-1,-2,-1,-2,-2,-1,2,-2,-2,-2,-1,-2,2,-1,2,1,-2,2,103,4,4,10
5093,-2,2,-1,-2,-1,-2,-2,1,-1,1,-1,1,-2,1,-1,2,-2,-1,1,1,2,2,2,2
5094,-2,2,-1,-2,-1,-2,1,-2,2,-2,1,1,-2,-1,1,1,-1,2,-1,1,1,1,3,9
5095,-2,2,-1,-2,-1,-2,1,-1,2,1,1,1,2,2,1,-2,2,1,-2,1,2,2,6,10
5096,-2,2,-1,-2,-1,-2,1,2,1,1,-1,-1,-2,1,-1,1,1,2,1,-1,2,2,6,10
5097,-2,2,-1,-2,-1,-1,-2,-1,2,2,2,-2,2,-1,-1,-1,2,-2,-1,2,102,5,7,11
5098,-2,2,-1,-2,-1,-1,-2,2,-2,1,2,1,-2,2,-1,-1,-2,-2,-1,2,3,3,9,5
5099,-2,2,-1,-2,-1,-1,-2,2,-2,2,1,1,-1,2,1,-1,-1,-2,1,-1,2,2,2,2
5100,-2,2,-1,-2,-1,-1,-2,2,1,-1,1,-2,2,2,-2,-1,2,-1,1,1,1,1,1,7
5101,-2,2,-1,-2,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,-1,1,2,-2,1,4,4,6,6
5102,-2,2,-1,-2,-1,-1,2,1,-2,-1,-1,1,1,2,1,1,2,-2,1,1,3,3,5,9
5103,-2,2,-1,-2,-1,1,-2,-2,-2,-1,1,1,-2,-1,-1,-2,-1,2,2,-1,4,4,6,8
5104,-2,2,-1,-2,-1,1,-2,-1,-1,2,1,-1,-1,1,-2,2,-2,-1,-1,-1,4,4,8,6
5105,-2,2,-1,-2,-1,1,-2,1,-2,2,-1,-2,2,-1,-2,1,-1,2,-2,-2,103,3,5,3
5106,-2,2,-1,-2,-1,1,-2,1,2,1,1,2,2,-2,-1,-1,-2,2,-1,-1,3,3,5,7
5107,-2,2,-1,-2,-1,1,-1,-2,-2,-1,-2,2,2,-1,-1,-1,2,2,-2,2,103,3,9,7
5108,-2,2,-1,-2,-1,1,-1,-1,1,-2,-2,1,1,1,2,-2,-2,1,2,2,4,4,4,6
5109,-2,2,-1,-2,-1,1,1,-2,1,1,1,-1,-1,1,-1,1,1,2,1,1,2,2,2,2
5110,-2,2,-1,-2,-1,1,1,1,-1,1,-2,-2,-2,-2,-2,-2,1,-2,-1,-2,6,6,8,8
5111,-2,2,-1,-2,-1,1,2,1,-1,-2,1,1,2,-2,2,-1,2,-2,-2,-2,1,1,3,9
5112,-2,2,-1,-2,-1,1,2,2,-1,1,2,-1,-2,-1,-1,-2,1,-1,-2,-2,3,3,9,7
5113,-2,2,-1,-2,-1,2,-2,-1,2,-2,2,2,-1,-1,-2,1,1,-1,2,-2,2,2,8,8
5114,-2,2,-1,-2,-1,2,-2,1,-2,-1,-1,-2,-1,1,1,-2,2,1,-2,1,4,4,6,6
5115,-2,2,-1,-2,-1,2,-2,1,2,-2,-1,-1,-2,2,2,1,1,-1,-2,2,1,1,13,5
5116,-2,2,-1,-2,-1,2,-1,2,2,-1,-1,1,-1,1,-1,1,2,-1,2,1,2,2,8,6
5117,-2,2,-1,-2,-1,2,1,-2,1,-2,2,1,1,1,2,-2,-1,1,2,2,4,2,10,10
5118,-2,2,-1,-2,-1,2,1,1,-2,2,2,-2,1,-2,-2,1,1,-2,-2,-2,5,5,11,11
5119,-2,2,-1,-2,-1,2,2,1,-2,2,2,1,2,2,-1,-1,-2,2,2,2,2,2,6,6
5120,-2,2,-1,-2,1,-2,-2,-2,-2,-1,1,1,1,-1,-2,1,2,1,-1,2,5,5,5,7
5121,-2,2,-1,-2,1,-2,-2,-1,-2,-1,-2,-1,1,2,-1,-1,1,-1,-1,-1,5,5,9,5
5122,-2,2,-1,-2,1,-2,-1,-2,-1,1,-2,1,-2,-2,2,2,-1,-1,1,2,2,2,6,2
5123,-2,2,-1,-2,1,-2,1,-2,2,2,1,2,1,1,-2,-2,-1,-1,-2,1,2,2,4,10
5124,-2,2,-1,-2,1,-2,1,-1,1,1,-2,-1,1,-1,-1,-1,-2,1,-1,-1,3,3,5,7
5125,-2,2,-1,-2,1,-2,1,-1,2,2,-2,2,2,-1,2,-1,-1,-2,2,1,2,2,2,10
5126,-2,2,-1,-2,1,-1,-2,-1,-1,1,-2,-2,1,-1,-1,-1,-1,1,1,-1,4,4,6,6
5127,-2,2,-1,-2,1,-1,-1,2,1,1,-2,1,-2,1,-1,-2,1,-2,1,2,2,2,6,6
5128,-2,2,-1,-2,1,-1,2,-2,-1,2,1,-2,1,-2,-1,1,-2,-1,-2,-2,3,3,3,11
5129,-2,2,-1,-2,1,-1,2,2,1,-1,-1,-2,2,2,2,2,2,2,1,-2,4,4,4,14
5130,-2,2,-1,-2,1,1,1,-1,2,1,2,1,2,2,-2,2,1,-2,-1,1,3,3,5,9
5131,-2,2,-1,-2,1,1,2,-2,1,1,-1,-2,2,-1,-2,2,2,1,1,-1,1,1,1,3
5132,-2,2,-1,-2,1,2,-1,-1,2,1,-1,1,2,-2,1,-2,1,2,-2,2,3,3,5,9
5133,-2,2,-1,-2,1,2,1,1,2,2,-1,1,-1,-2,2,-1,-1,-2,-2,-2,3,3,33,11
5134,-2,2,-1,-2,1,2,1,2,1,1,1,2,2,1,2,-2,-2,2,-2,2,4,4,8,8
5135,-2,2,-1,-2,1,2,2,1,1,-1,1,-2,2,2,1,1,-1,-2,1,-1,2,2,6,14
5136,-2,2,-1,-2,1,2,2,1,2,-2,2,-2,2,-1,1,1,-1,1,-2,-2,1,1,1,1
5137,-2,2,-1,-2,1,2,2,2,-1,1,-2,-1,2,1,-1,1,2,-1,1,2,2,2,4,2
5138,-2,2,-1,-2,2,-2,-2,-2,-2,-2,-2,-1,1,-1,-2,-2,-1,1,2,-2,103,5,5,9
5139,-2,2,-1,-2,2,-2,-2,-2,-1,2,-2,-1,-2,1,-2,2,-1,2,2,-1,3,3,5,7
5140,-2,2,-1,-2,2,-2,-2,-2,1,-1,-2,2,1,-2,-2,-2,2,2,1,2,3,3,3,11
5141,-2,2,-1,-2,2,-2,-1,-1,-1,2,-2,-2,1,1,-2,1,-1,-1,-2,-1,6,4,6,8
5142,-2,2,-1,-2,2,-2,1,-1,2,-2,-2,1,-1,2,1,-2,2,-1,2,-1,1,1,3,9
5143,-2,2,-1,-2,2,-2,1,2,1,1,2,2,2,2,2,1,-2,-1,-2,2,3,3,9,11
5144,-2,2,-1,-2,2,-2,2,-1,1,1,2,1,-1,-1,-2,1,1,1,2,-1,3,3,3,11
5145,-2,2,-1,-2,2,-2,2,-1,2,-1,2,2,-2,2,-2,2,2,2,-1,2,3,3,5,9
5146,-2,2,-1,-2,2,-2,2,1,2,-2,2,-2,-2,1,-1,-2,-1,2,-2,-1,2,2,2,10
5147,-2,2,-1,-2,2,-1,-2,1,2,1,1,1,1,1,2,2,2,2,2,-1,6,6,34,10
5148,-2,2,-1,-2,2,-1,-1,-1,1,2,1,1,2,-2,1,2,-1,2,-2,2,3,3,5,11
5149,-2,2,-1,-2,2,-1,1,-2,-1,-2,1,-1,-2,2,-2,1,2,-2,2,1,1,1,1,5
5150,-2,2,-1,-2,2,-1,1,1,2,1,-2,-1,2,2,-1,-1,1,-1,2,-1,4,4,6,12
5151,-2,2,-1,-2,2,1,-2,1,-1,-1,2,-2,-1,-2,1,2,-2,1,2,-2,3,3,7,9
5152,-2,2,-1,-2,2,1,-1,-2,1,2,-1,2,-1,-1,-2,2,-2,-1,1,-2,103,2,8,6
5153,-2,2,-1,-2,2,1,1,-2,-2,2,2,1,-1,-1,-1,2,2,-1,1,-1,2,2,4,6
5154,-2,2,-1,-2,2,1,1,-2,-1,-1,2,-1,2,2,1,-1,2,1,-1,2,3,3,5,9
5155,-2,2,-1,-2,2,1,1,-1,-1,2,-1,-1,-1,2,2,1,2,-1,-1,-1,3,3,5,9
5156,-2,2,-1,-2,2,1,2,1,1,2,-1,-1,1,-2,-1,1,2,-2,-2,-1,2,2,6,6
5157,-2,2,-1,-2,2,2,-2,-1,-2,-2,2,-2,-2,-1,2,2,-1,-2,-2,2,3,3,9,9
5158,-2,2,-1,-2,2,2,-2,2,-1,-1,-1,-1,-2,-2,1,2,1,-1,-1,2,4,4,10,6
5159,-2,2,-1,-2,2,2,-2,2,2,-2,2,-1,-2,1,-1,-2,2,2,-2,2,2,2,4,6
5160,-2,2,-1,-2,2,2,-1,2,2,2,2,-1,-2,1,-1,-1,2,2,2,-2,3,3,7,9
5161,-2,2,-1,-2,2,2,1,-1,1,2,1,-1,1,-1,2,-2,-1,2,2,-2,1,1,5,13
5162,-2,2,-1,-2,2,2,1,2,-2,-2,1,-1,2,-2,-2,2,1,2,2,-2,3,3,101,7
5163,-2,2,-1,-2,2,2,1,2,1,1,-2,2,1,1,-2,1,-2,2,-2,1,5,3,5,5
5164,-2,2,-1,-2,2,2,2,1,1,2,-1,2,-2,-2,-1,-1,1,-2,2,-2,2,2,6,12
5165,-2,2,-1,-1,-2,-2,-2,-2,-2,2,2,-2,1,1,1,-2,-1,-1,-2,-1,4,4,6,10
5166,-2,2,-1,-1,-2,-2,-2,1,2,1,2,-1,-1,2,1,1,2,1,-1,1,3,3,13,7
5167,-2,2,-1,-1,-2,-2,-1,-2,1,1,2,-1,-2,2,-1,1,2,2,1,1,2,2,4,6
5168,-2,2,-1,-1,-2,-2,-1,-2,2,1,-2,1,-1,1,-1,-2,-1,-1,1,1,3,3,3,5
5169,-2,2,-1,-1,-2,-2,-1,2,1,-1,2,-1,1,-1,-1,-1,2,-2,1,1,4,4,4,6
5170,-2,2,-1,-1,-2,-2,1,-1,2,2,1,-1,1,-1,1,-1,1,2,2,-1,2,2,4,8
5171,-2,2,-1,-1,-2,-2,2,-2,1,2,1,2,1,2,2,-2,-2,2,-1,-1,103,4,4,10
5172,-2,2,-1,-1,-2,-1,-1,1,2,-1,-1,-2,1,1,-2,2,1,2,2,-2,3,3,5,9
5173,-2,2,-1,-1,-2,-1,1,-2,-2,2,1,-2,1,2,1,2,2,-2,2,2,3,3,3,5
5174,-2,2,-1,-1,-2,-1,1,-2,1,-1,1,-1,-1,2,1,-1,2,-2,2,1,3,3,3,5
5175,-2,2,-1,-1,-2,-1,1,-2,2,-2,1,-1,-1,1,-2,2,1,1,2,-2,1,1,1,9
5176,-2,2,-1,-1,-2,-1,1,-2,2,-1,2,-1,1,-1,-1,-1,1,-1,2,-1,3,3,3,15
5177,-2,2,-1,-1,-2,-1,1,-1,-1,-1,-1,2,-1,-2,2,-1,-2,2,-1,-1,7,5,7,9
5178,-2,2,-1,-1,-2,-1,1,2,1,1,1,2,-1,-1,2,1,-1,1,-1,-1,2,2,4,8
5179,-2,2,-1,-1,-2,-1,1,2,2,-1,1,1,2,-2,-2,-2,-1,2,-2,-2,2,2,6,8
5180,-2,2,-1,-1,-2,-1,2,-1,1,2,1,2,-2,2,2,-1,-2,2,-1,-2,1,1,5,5
5181,-2,2,-1,-1,-2,1,-2,1,-2,-2,-1,2,-2,-2,-2,2,-2,-1,-2,1,103,4,10,6
5182,-2,2,-1,-1,-2,1,-2,1,2,-1,1,-2,-1,-2,-1,-2,-2,2,-2,2,3,3,7,7
5183,-2,2,-1,-1,-2,1,1,-2,2,-2,2,-1,2,-1,2,-2,1,2,1,-2,2,2,4,10
5184,-2,2,-1,-1,-2,2,-2,-2,-2,-2,-2,-1,1,-2,1,-1,-2,-2,-1,-1,6,6,8,6
5185,-2,2,-1,-1,-2,2,-2,-1,2,1,1,-1,1,1,1,1,-2,-1,2,2,103,5,13,9
5186,-2,2,-1,-1,-2,2,-1,-1,-2,-1,2,2,2,-2,-1,-1,-1,-2,-1,-1,5,5,9,9
5187,-2,2,-1,-1,-2,2,-1,-1,-1,-1,1,2,2,-2,-1,1,-2,-1,-1,-1,4,4,6,8
5188,-2,2,-1,-1,-2,2,-1,-1,2,-1,-2,-1,-1,-2,2,-1,2,-2,2,1,3,3,7,9
5189,-2,2,-1,-1,-2,2,-1,1,2,-2,-1,-1,1,-1,2,-2,-2,2,2,2,3,3,5,5
5190,-2,2,-1,-1,-2,2,-1,2,2,-1,-2,-1,-1,-1,-1,2,-1,-1,-2,-2,103,5,11,7
5191,-2,2,-1,-1,-2,2,-1,2,2,2,1,-2,2,-2,1,2,-2,1,1,-2,7,5,9,11
5192,-2,2,-1,-1,-2,2,1,-1,-1,1,2,2,2,1,-1,1,2,2,1,2,3,3,7,7
5193,-2,2,-1,-1,-2,2,1,2,-2,2,2,-1,1,1,-2,2,-1,-1,2,-2,2,2,4,6
5194,-2,2,-1,-1,-2,2,2,-2,-1,-2,-2,-1,2,-1,-2,2,2,1,-2,1,4,4,12,6
5195,-2,2,-1,-1,-2,2,2,-2,2,1,-2,2,2,2,2,-1,2,2,-2,-1,1,1,5,9
5196,-2,2,-1,-1,-1,-2,-2,-1,-2,-2,-1,-1,1,2,-2,1,2,1,1,-2,3,3,7,7
5197,-2,2,-1,-1,-1,-2,-2,-1,-1,-2,-1,-1,-2,-2,1,2,1,2,1,1,3,3,7,11
5198,-2,2,-1,-1,-1,-2,-1,2,2,-1,-2,-2,1,-2,-1,-1,2,-1,-2,-1,5,5,7,11
5199,-2,2,-1,-1,-1,-2,1,-1,-2,2,1,-2,1,1,2,-1,-2,2,2,1,2,2,2,10
5200,-2,2,-1,-1,-1,-2,1,-1,-1,1,2,-2,1,1,2,1,1,-2,-2,-1,3,3,5,11
5201,-2,2,-1,-1,-1,-1,-2,-1,-2,1,2,-1,2,-1,-1,-1,1,-2,-1,-1,5,5,7,11
5202,-2,2,-1,-1,-1,-1,-2,1,-2,2,-1,1,-1,-2,2,2,-1,1,2,2,3,3,5,3
5203,-2,2,-1,-1,-1,-1,-2,2,-2,-2,-2,-2,2,1,1,2,1,2,-2,-1,4,4,6,6
5204,-2,2,-1,-1,-1,-1,-1,-1,-2,2,2,2,2,2,-1,2,2,1,2,-2,103,6,6,8
5205,-2,2,-1,-1,-1,-1,-1,2,-2,-1,2,2,-2,-1,-1,2,-1,2,2,-1,5,5,9,7
5206,-2,2,-1,-1,-1,-1,1,-2,-1,-1,-1,1,-1,2,-2,-1,-1,1,-2,-1,5,5,9,7
5207,-2,2,-1,-1,-1,-1,1,-1,1,1,-2,1,2,-2,2,1,2,1,1,-1,1,1,5,7
5208,-2,2,-1,-1,-1,1,-2,-2,2,2,-1,-2,2,2,1,-1,1,1,-2,-1,3,3,9,3
5209,-2,2,-1,-1,-1,1,-2,2,1,-1,1,-1,-2,2,-1,-2,2,2,2,-1,3,3,7,7
5210,-2,2,-1,-1,-1,1,-1,-2,-1,-1,-2,-1,-2,2,1,2,2,-1,2,-2,3,3,9,7
5211,-2,2,-1,-1,-1,1,-1,-1,1,1,-2,-2,-1,1,-1,2,1,-1,-2,-1,3,3,9,3
5212,-2,2,-1,-1,-1,1,2,-2,1,1,-2,1,-2,-1,-2,-1,-1,2,-2,1,2,2,4,8
5213,-2,2,-1,-1,-1,1,2,-1,-1,-1,2,-1,-2,2,1,-1,2,1,-1,1,3,3,5,5
5214,-2,2,-1,-1,-1,2,-2,-2,-1,2,-2,1,-1,-2,1,1,1,2,2,-2,3,3,7,5
5215,-2,2,-1,-1,-1,2,-2,-1,-1,2,1,2,1,1,2,-2,1,-2,2,-2,6,4,6,8
5216,-2,2,-1,-1,-1,2,-2,2,-2,-2,2,2,1,1,2,-1,2,-2,-2,-2,3,3,7,7
5217,-2,2,-1,-1,-1,2,-1,-1,-2,-1,1,-2,2,-2,-1,2,2,-1,-2,-1,4,4,101,10
5218,-2,2,-1,-1,-1,2,-1,2,-1,-1,-2,-1,1,-1,-2,2,2,-2,2,1,2,2,6,4
5219,-2,2,-1,-1,-1,2,1,-2,1,-2,2,2,1,-1,-2,-1,1,2,-2,2,4,4,6,10
5220,-2,2,-1,-1,1,-2,-1,-2,-2,1,-1,2,2,-2,1,2,2,2,-1,1,2,2,8,10
5221,-2,2,-1,-1,1,-2,1,-1,2,1,-2,-1,2,-2,2,-2,1,2,1,1,1,1,3,5
5222,-2,2,-1,-1,1,-2,1,2,-1,-1,-1,1,-1,-1,-2,-1,2,-1,2,2,103,4,6,10
5223,-2,2,-1,-1,1,-2,2,-2,-2,2,1,2,2,1,2,1,1,-1,2,2,3,3,7,9
5224,-2,2,-1,-1,1,-1,-2,-2,-2,1,-2,2,-2,1,-2,1,1,-1,1,-1,103,2,48,8
5225,-2,2,-1,-1,1,-1,-2,-2,-1,2,1,2,-2,2,-2,2,-2,1,2,1,2,2,4,6
5226,-2,2,-1,-1,1,-1,-2,-2,2,2,-1,-2,2,-2,-1,-1,2,-2,-2,-1,4,4,6,10
5227,-2,2,-1,-1,1,-1,-2,-1,2,2,2,-1,2,-2,2,1,-2,-1,1,-2,3,3,5,13
5228,-2,2,-1,-1,1,-1,-1,-2,2,-1,-2,2,1,1,2,2,-2,2,-1,-1,3,3,5,7
5229,-2,2,-1,-1,1,-1,-1,1,-1,-1,-2,-1,-1,1,-1,-2,1,-1,-1,-1,5,5,7,7
5230,-2,2,-1,-1,1,-1,1,-2,1,1,-2,-2,-2,-1,1,-2,2,-2,2,-1,4,4,4,8
5231,-2,2,-1,-1,1,-1,1,-2,1,1,2,-2,-1,-1,1,-1,2,-1,-2,-2,2,2,4,12
5232,-2,2,-1,-1,1,-1,1,1,-2,2,2,1,-1,-2,-2,1,-1,2,2,2,1,1,1,5
5233,-2,2,-1,-1,1,-1,1,2,2,-1,2,2,1,-2,-2,-2,-2,-2,2,1,2,2,4,10
5234,-2,2,-1,-1,1,-1,2,1,-1,1,-1,-2,-2,1,2,-1,1,2,-1,2,2,2,4,6
5235,-2,2,-1,-1,1,-1,2,1,1,2,-2,-1,2,2,1,-2,1,1,-1,1,2,2,2,8
5236,-2,2,-1,-1,1,1,-2,1,2,1,-2,2,2,2,2,2,1,-2,1,-2,3,3,9,51
5237,-2,2,-1,-1,1,1,-1,-2,-2,-2,2,2,1,-2,-1,-1,1,2,1,1,2,2,6,10
5238,-2,2,-1,-1,1,1,-1,-2,-1,-2,-1,-1,-2,-1,1,-1,1,-1,2,-1,4,4,6,8
5239,-2,2,-1,-1,1,1,-1,-2,-1,-1,-2,-2,2,-2,1,2,-1,-1,-1,-2,103,4,6,10
5240,-2,2,-1,-1,1,1,2,-2,2,-1,2,2,-1,-2,1,-2,2,-1,-2,-2,3,3,7,9
5241,-2,2,-1,-1,1,2,-2,-1,-1,-1,-1,-1,2,-1,-1,-2,2,1,-1,-2,4,4,6,8
5242,-2,2,-1,-1,1,2,-1,-2,-2,-2,1,-1,2,2,2,1,2,-1,2,2,3,3,7,3
5243,-2,2,-1,-1,1,2,-1,-2,1,1,1,-1,2,2,-1,1,2,-1,-2,-1,4,2,8,10
5244,-2,2,-1,-1,1,2,-1,1,-2,2,-1,1,1,1,-2,2,-1,-1,2,1,1,1,1,1
5245,-2,2,-1,-1,1,2,1,-1,-2,2,-2,2,2,-1,1,-1,-2,2,2,-2,2,2,4,8
5246,-2,2,-1,-1,1,2,1,-1,1,1,-2,-2,2,2,-1,2,2,1,2,1,103,3,3,7
5247,-2,2,-1,-1,1,2,1,1,1,-1,2,-1,-1,1,-1,-2,1,1,2,1,4,4,4,10
5248,-2,2,-1,-1,2,-2,-2,-2,2,1,-1,-2,-2,-2,-2,-2,-2,-2,1,-1,5,5,5,11
5249,-2,2,-1,-1,2,-2,1,-2,1,1,-1,2,1,2,-1,-2,1,1,2,1,2,2,2,8
5250,-2,2,-1,-1,2,-1,-1,-2,1,-2,-1,2,-1,-2,-1,2,2,1,-2,2,2,2,6,8
5251,-2,2,-1,-1,2,-1,-1,1,-1,-2,2,-1,1,2,-1,-1,-2,-2,-2,2,103,3,7,7
5252,-2,2,-1,-1,2,-1,-1,2,-1,1,1,-1,2,2,-2,1,-1,-1,-1,-2,4,4,4,8
5253,-2,2,-1,-1,2,-1,1,1,-2,2,1,1,2,-2,1,-2,-2,2,-2,2,3,3,7,9
5254,-2,2,-1,-1,2,1,-2,-2,-2,2,-2,-1,-2,-1,1,-2,-1,1,2,1,2,2,4,2
5255,-2,2,-1,-1,2,1,-2,-2,1,-2,1,2,2,2,2,-2,1,-1,-2,1,3,3,3,7
5256,-2,2,-1,-1,2,1,-2,-1,-2,1,-2,1,-2,1,-2,2,-2,2,-2,1,1,1,75,7
5257,-2,2,-1,-1,2,1,-2,1,-1,-1,-1,-2,1,2,-1,2,-1,-1,-2,1,4,4,6,6
5258,-2,2,-1,-1,2,1,-1,2,-1,1,2,2,-1,1,-1,1,-1,1,-1,-1,4,4,6,4
5259,-2,2,-1,-1,2,1,2,-1,-1,-2,-1,-2,1,-2,-2,1,1,-2,2,1,3,3,5,9
5260,-2,2,-1,-1,2,2,-2,-2,-2,1,1,2,-1,-2,1,-2,-1,-2,-2,2,2,2,8,8
5261,-2,2,-1,-1,2,2,-1,1,-2,-1,-2,2,-1,-2,-2,2,-2,-2,1,1,103,2,4,2
5262,-2,2,-1,-1,2,2,-1,1,-2,1,1,-1,-1,-2,2,1,-2,1,-2,-1,3,3,7,9
5263,-2,2,-1,-1,2,2,1,-2,2,-1,-2,1,1,-1,-2,-2,-1,1,-1,2,3,3,7,7
5264,-2,2,-1,-1,2,2,1,1,-1,-1,-2,1,2,2,1,2,1,2,-2,-1,2,2,6,8
5265,-2,2,-1,-1,2,2,2,2,2,-2,2,-1,-1,-1,2,1,-1,1,2,-1,5,5,5,7
5266,-2,2,-1,1,-2,-2,-2,-1,1,-1,1,-1,2,2,1,-2,-1,2,-2,-1,2,2,4,8
5267,-2,2,-1,1,-2,-2,-2,1,2,1,-2,1,1,-2,2,-2,-1,1,2,1,3,3,7,7
5268,-2,2,-1,1,-2,-2,-2,2,2,-1,1,1,-1,-2,-1,1,-1,-1,2,2,1,1,3,7
5269,-2,2,-1,1,-2,-2,-1,-2,2,2,-2,-1,2,2,2,-2,-1,-2,-2,1,2,2,4,6
5270,-2,2,-1,1,-2,-2,1,-1,-1,-2,1,-2,1,2,-1,1,2,1,-1,2,2,2,2,12
5271,-2,2,-1,1,-2,-2,1,1,-2,-2,1,-1,-2,-1,-2,1,-2,-1,-1,1,5,3,5,9
5272,-2,2,-1,1,-2,-2,1,1,1,1,-1,-2,-2,1,-2,-1,2,-1,-2,1,7,7,7,7
5273,-2,2,-1,1,-2,-2,2,2,-1,-1,2,2,1,-1,-1,-1,2,1,-1,2,4,4,6,6
5274,-2,2,-1,1,-2,-1,-2,-2,-2,-2,-2,1,-1,1,-2,1,1,2,2,-1,4,4,8,6
5275,-2,2,-1,1,-2,-1,-2,-2,-2,-1,-2,2,-1,-2,-2,1,-2,1,2,2,3,3,9,5
5276,-2,2,-1,1,-2,-1,-2,1,-1,1,-1,2,1,-2,2,-2,2,2,-1,-1,1,1,3,5
5277,-2,2,-1,1,-2,-1,-2,2,-1,-2,-2,-2,1,-2,-1,1,-1,-1,2,-1,4,4,8,8
5278,-2,2,-1,1,-2,-1,-1,-1,-2,-2,1,-1,-2,1,2,2,2,2,-2,-1,4,2,6,6
5279,-2,2,-1,1,-2,-1,-1,2,1,-1,1,-1,1,-2,-2,-2,2,1,2,-2,3,3,5,7
5280,-2,2,-1,1,-2,-1,-1,2,1,-1,2,1,-2,-2,-2,2,-2,-2,1,2,3,3,5,7
5281,-2,2,-1,1,-2,-1,-1,2,1,2,2,-1,2,1,1,1,1,2,2,-2,3,3,5,9
5282,-2,2,-1,1,-2,-1,2,-1,1,1,1,2,-2,1,1,-2,-1,1,1,-2,3,3,5,9
5283,-2,2,-1,1,-2,1,-1,-2,-1,2,2,1,-1,-2,2,1,-1,-1,-1,-1,4,4,8,6
5284,-2,2,-1,1,-2,1,-1,-1,1,-2,-2,-2,2,-2,2,2,-2,-1,1,-2,2,2,4,2
5285,-2,2,-1,1,-2,1,1,2,1,1,-2,-2,-1,2,1,-2,-2,1,2,1,2,2,6,6
5286,-2,2,-1,1,-2,1,2,1,-1,-1,2,1,2,1,2,-1,-1,2,-1,-2,102,5,9,5
5287,-2,2,-1,1,-2,2,-2,1,-2,-2,-1,-1,2,-2,-1,2,1,2,2,-1,1,1,5,1
5288,-2,2,-1,1,-2,2,-1,-2,1,1,-1,1,-2,2,-2,-2,-1,2,-1,2,3,3,3,3
5289,-2,2,-1,1,-2,2,-1,-1,2,-1,-2,-1,2,-2,1,1,2,2,2,1,103,3,3,9
5290,-2,2,-1,1,-2,2,-1,2,1,-2,-2,2,1,-2,2,1,1,2,2,-2,4,4,8,8
5291,-2,2,-1,1,-2,2,-1,2,1,2,-1,2,2,-2,1,-1,1,-2,2,1,2,2,4,10
5292,-2,2,-1,1,-2,2,-1,2,2,2,-2,2,2,2,1,1,-2,2,2,1,4,4,6,4
5293,-2,2,-1,1,-2,2,1,-2,-1,2,-1,2,2,-2,-1,1,1,-1,1,-1,2,2,6,6
5294,-2,2,-1,1,-1,-2,-2,2,1,-2,-2,1,2,2,-1,-2,1,1,-1,-2,5,3,25,7
5295,-2,2,-1,1,-1,-2,-2,2,1,-2,2,2,-1,-1,-2,2,2,-2,1,2,2,2,4,10
5296,-2,2,-1,1,-1,-2,-2,2,2,2,-2,-2,1,-1,-1,-1,-1,1,2,1,1,1,1,5
5297,-2,2,-1,1,-1,-2,-1,-2,1,-1,2,1,-1,2,1,1,2,1,-2,1,1,1,1,1
5298,-2,2,-1,1,-1,-2,-1,-2,2,-1,1,-1,2,-1,1,1,2,1,1,2,1,1,1,9
5299,-2,2,-1,1,-1,-2,-1,1,-1,-1,2,1,-2,1,1,-2,1,2,2,-1,4,4,4,8
5300,-2,2,-1,1,-1,-2,-1,2,-2,1,-1,2,-2,-2,2,-2,-1,2,2,-2,2,2,2,6
5301,-2,2,-1,1,-1,-2,-1,2,-1,-2,-2,2,1,2,2,2,2,1,-1,-1,2,2,10,6
5302,-2,2,-1,1,-1,-2,1,-2,-1,1,1,-2,2,1,-2,2,1,2,-1,1,3,3,7,7
5303,-2,2,-1,1,-1,-2,1,-1,1,-1,-1,-1,1,1,-1,-1,1,2,-1,-2,2,2,2,10
5304,-2,2,-1,1,-1,-1,-2,2,2,1,-1,-1,2,-1,-2,-1,1,-1,1,-1,2,2,2,8
5305,-2,2,-1,1,-1,-1,-1,-2,1,-2,-1,-2,1,1,1,1,-1,1,-1,-1,2,2,8,8
5306,-2,2,-1,1,-1,-1,1,-1,-1,-1,1,-2,-2,-2,2,1,1,1,1,-1,1,1,1,3
5307,-2,2,-1,1,-1,-1,1,-1,1,-1,-1,2,1,-1,-1,1,1,2,-1,2,2,2,2,10
5308,-2,2,-1,1,-1,-1,2,-2,1,-1,-2,-2,2,1,-2,1,-2,-1,-1,-1,3,3,5,5
